Quarter,Rebalance_Date,Ticker,Weight_Pct,Amount_USD,Total_Portfolio_Value_USD
2011Q4,2011-10-03,MRVL,1.3144981927352675,305062.9624980845,23207560.435157057
2012Q1,2012-01-03,MSFT,11.41710923419832,2807342.3414014666,24588906.734749228
2012Q1,2012-01-03,AAPL,11.41710923419832,2807342.3414014666,24588906.734749228
2012Q1,2012-01-03,GOOGL,10.670085054991235,2623657.2626902107,24588906.734749228
2012Q1,2012-01-03,AMZN,10.609670622331132,2608802.01418909,24588906.734749228
2012Q1,2012-01-03,INTC,9.391906914607398,2309367.231847277,24588906.734749228
2012Q1,2012-01-03,ORCL,6.688186185648654,1644551.8634355292,24588906.734749228
2012Q1,2012-01-03,CSCO,5.28319272426863,1299079.3315874701,24588906.734749228
2012Q1,2012-01-03,TEVA,4.6739099553573284,1149263.3597889727,24588906.734749228
2012Q1,2012-01-03,QCOM,4.393694581560173,1080361.4628695615,24588906.734749228
2012Q1,2012-01-03,BIDU,3.762569943567006,925174.8142533978,24588906.734749228
2012Q1,2012-01-03,COST,2.999641033457915,737578.9360942346,24588906.734749228
2012Q1,2012-01-03,VOD,2.999296370106702,737494.187144256,24588906.734749228
2012Q1,2012-01-03,AMGN,2.585912922939209,635847.7168633498,24588906.734749228
2012Q1,2012-01-03,MDLZ,2.556663346662637,628655.5658323942,24588906.734749228
2012Q1,2012-01-03,SBUX,2.1586737534087246,530794.2759331818,24588906.734749228
2012Q1,2012-01-03,INFY,2.0503804874119047,504166.1457572099,24588906.734749228
2012Q1,2012-01-03,GILD,1.9650605228863687,483186.8992539047,24588906.734749228
2012Q1,2012-01-03,YHOO,1.7193073424985432,422758.87893066223,24588906.734749228
2012Q1,2012-01-03,ADP,1.5085798494006377,370943.2921883431,24588906.734749228
2012Q1,2012-01-03,MRVL,1.1490499204991524,282538.81328724674,24588906.734749228
2012Q2,2012-04-02,MSFT,12.10286146401296,3499962.8455097564,28918473.998208266
2012Q2,2012-04-02,AAPL,12.10286146401296,3499962.8455097564,28918473.998208266
2012Q2,2012-04-02,AMZN,10.469303083085272,3027562.6898756307,28918473.998208266
2012Q2,2012-04-02,INTC,9.765962201483621,2824167.2399108885,28918473.998208266
2012Q2,2012-04-02,GOOGL,9.253287101793076,2675909.42451159,28918473.998208266
2012Q2,2012-04-02,ORCL,6.827772396011568,1974487.5849974467,28918473.998208266
2012Q2,2012-04-02,CSCO,5.360205496471415,1550089.6327476164,28918473.998208266
2012Q2,2012-04-02,QCOM,4.861241632055188,1405796.8973559546,28918473.998208266
2012Q2,2012-04-02,TEVA,4.435656906927226,1282724.2892794788,28918473.998208266
2012Q2,2012-04-02,BIDU,3.961369213248172,1145567.5259061998,28918473.998208266
2012Q2,2012-04-02,COST,2.912942963784646,842378.6535647,28918473.998208266
2012Q2,2012-04-02,VOD,2.6810672900125794,775323.7471367548,28918473.998208266
2012Q2,2012-04-02,AMGN,2.463729102005315,712472.859749697,28918473.998208266
2012Q2,2012-04-02,SBUX,2.4178833121985526,699214.9569451552,28918473.998208266
2012Q2,2012-04-02,MDLZ,2.36636402752392,684316.3660024586,28918473.998208266
2012Q2,2012-04-02,GILD,2.0426094449667156,590691.4812276459,28918473.998208266
2012Q2,2012-04-02,INFY,1.963081831830458,567693.3091014414,28918473.998208266
2012Q2,2012-04-02,YHOO,1.455939393902234,421035.45505528856,28918473.998208266
2012Q2,2012-04-02,ADP,1.3924365742996512,402671.4086803865,28918473.998208266
2012Q2,2012-04-02,MRVL,1.1634251003744753,336444.78514042107,28918473.998208266
2012Q3,2012-07-02,MSFT,12.221532516596012,3394472.260708259,27774522.18941279
2012Q3,2012-07-02,AAPL,12.221532516596012,3394472.260708259,27774522.18941279
2012Q3,2012-07-02,AMZN,12.221532516596012,3394472.260708259,27774522.18941279
2012Q3,2012-07-02,INTC,9.833233228841404,2731133.5450812676,27774522.18941279
2012Q3,2012-07-02,GOOGL,8.83200149073677,2453046.2138139526,27774522.18941279
2012Q3,2012-07-02,ORCL,7.344262138940392,2039833.7174286419,27774522.18941279
2012Q3,2012-07-02,CSCO,4.634932341511348,1287330.3116573393,27774522.18941279
2012Q3,2012-07-02,QCOM,4.23173046003651,1175342.9156189803,27774522.18941279
2012Q3,2012-07-02,BIDU,3.2369393647742855,899044.4421270714,27774522.18941279
2012Q3,2012-07-02,COST,3.1955149483589915,887539.0083979707,27774522.18941279
2012Q3,2012-07-02,VOD,2.9619429506281243,822665.5020599563,27774522.18941279
2012Q3,2012-07-02,AMGN,2.8758759726461034,798760.810162583,27774522.18941279
2012Q3,2012-07-02,MDLZ,2.5697172163487414,713726.6784599419,27774522.18941279
2012Q3,2012-07-02,SBUX,2.403248154575782,667490.691959304,27774522.18941279
2012Q3,2012-07-02,ISRG,2.3284406932389476,646713.2770109687,27774522.18941279
2012Q3,2012-07-02,GILD,2.299744954189862,638743.1726013641,27774522.18941279
2012Q3,2012-07-02,TXN,1.8358884778762088,509909.25266060035,27774522.18941279
2012Q3,2012-07-02,INFY,1.6773644632010125,465879.96502909,27774522.18941279
2012Q3,2012-07-02,YHOO,1.5868033060868436,440727.03635142616,27774522.18941279
2012Q3,2012-07-02,ADP,1.4877622882206245,413218.86686755286,27774522.18941279
2012Q4,2012-10-01,MSFT,12.189711990854429,3620273.4005291425,29699417.043202695
2012Q4,2012-10-01,AAPL,12.189711990854429,3620273.4005291425,29699417.043202695
2012Q4,2012-10-01,AMZN,12.189711990854429,3620273.4005291425,29699417.043202695
2012Q4,2012-10-01,GOOGL,10.786855063554642,3203633.07117092,29699417.043202695
2012Q4,2012-10-01,INTC,7.878062732743282,2339738.7059225584,29699417.043202695
2012Q4,2012-10-01,ORCL,7.278865075993242,2161780.4949312657,29699417.043202695
2012Q4,2012-10-01,CSCO,4.808485382537148,1428092.127221148,29699417.043202695
2012Q4,2012-10-01,QCOM,4.397770372295661,1306112.1634704962,29699417.043202695
2012Q4,2012-10-01,COST,3.1755021597070527,943105.629627306,29699417.043202695
2012Q4,2012-10-01,AMGN,3.07573893107788,913476.5323009642,29699417.043202695
2012Q4,2012-10-01,BIDU,3.014592279892822,895316.3333575615,29699417.043202695
2012Q4,2012-10-01,GILD,2.7956381682779923,830288.2386158337,29699417.043202695
2012Q4,2012-10-01,VOD,2.7672473914124645,821856.3433927355,29699417.043202695
2012Q4,2012-10-01,MDLZ,2.6345341235009845,782441.2764840422,29699417.043202695
2012Q4,2012-10-01,BIIB,2.153823917633199,639673.1476741302,29699417.043202695
2012Q4,2012-10-01,SBUX,2.132988601141866,633485.1801370982,29699417.043202695
2012Q4,2012-10-01,ISRG,1.9136118791853427,568331.572587523,29699417.043202695
2012Q4,2012-10-01,TXN,1.6786380334019246,498545.71018585376,29699417.043202695
2012Q4,2012-10-01,YHOO,1.4758212115434308,438310.2964283302,29699417.043202695
2012Q4,2012-10-01,ADP,1.4626887035377834,434410.0181075009,29699417.043202695
2013Q1,2013-01-02,MSFT,11.767472549795578,3354181.314467261,28503838.018517658
2013Q1,2013-01-02,AAPL,11.767472549795578,3354181.314467261,28503838.018517658
2013Q1,2013-01-02,AMZN,11.767472549795578,3354181.314467261,28503838.018517658
2013Q1,2013-01-02,GOOGL,10.204945147376158,2908801.034686678,28503838.018517658
2013Q1,2013-01-02,ORCL,8.004824844007501,2281682.307201957,28503838.018517658
2013Q1,2013-01-02,INTC,7.450133614411951,2123574.0176151176,28503838.018517658
2013Q1,2013-01-02,CSCO,5.194650594469236,1480674.7910754755,28503838.018517658
2013Q1,2013-01-02,QCOM,4.601322043538572,1311553.3820005814,28503838.018517658
2013Q1,2013-01-02,COST,3.4296299646724355,977576.1697647754,28503838.018517658
2013Q1,2013-01-02,AMGN,3.225019746336704,919254.4045610232,28503838.018517658
2013Q1,2013-01-02,GILD,3.100480527746038,883755.9474244121,28503838.018517658
2013Q1,2013-01-02,BIDU,2.7734874098782107,790550.3587756661,28503838.018517658
2013Q1,2013-01-02,VOD,2.542004212318417,724568.7631031374,28503838.018517658
2013Q1,2013-01-02,MDLZ,2.48259488766636,707634.8254364198,28503838.018517658
2013Q1,2013-01-02,SBUX,2.3406726977426318,667181.5543082273,28503838.018517658
2013Q1,2013-01-02,BIIB,2.1470440442257663,611989.956552343,28503838.018517658
2013Q1,2013-01-02,TXN,1.971740423609235,562021.6964912103,28503838.018517658
2013Q1,2013-01-02,ISRG,1.898126521786136,541038.9091564436,28503838.018517658
2013Q1,2013-01-02,YHOO,1.865408368645102,531712.9797824726,28503838.018517658
2013Q1,2013-01-02,ADP,1.4654973021828153,417722.9771799359,28503838.018517658
2013Q2,2013-04-01,MSFT,11.309344572994405,3421026.1655342677,30249552.86713378
2013Q2,2013-04-01,AAPL,11.309344572994405,3421026.1655342677,30249552.86713378
2013Q2,2013-04-01,AMZN,11.309344572994405,3421026.1655342677,30249552.86713378
2013Q2,2013-04-01,GOOGL,10.881189674275513,3291511.2230930733,30249552.86713378
2013Q2,2013-04-01,INTC,7.265069390819972,2197651.0062100417,30249552.86713378
2013Q2,2013-04-01,ORCL,7.198553383399196,2177530.2113801874,30249552.86713378
2013Q2,2013-04-01,CSCO,5.120507737444721,1548930.6951040167,30249552.86713378
2013Q2,2013-04-01,QCOM,4.531120835620831,1370643.7926448372,30249552.86713378
2013Q2,2013-04-01,GILD,3.815305584875402,1154112.8799395924,30249552.86713378
2013Q2,2013-04-01,AMGN,3.581843048142603,1083491.5064656527,30249552.86713378
2013Q2,2013-04-01,COST,3.4522163476292778,1044280.0091639532,30249552.86713378
2013Q2,2013-04-01,MDLZ,2.7726864263257225,838725.2463712418,30249552.86713378
2013Q2,2013-04-01,VOD,2.7033810714897104,817760.6864203677,30249552.86713378
2013Q2,2013-04-01,BIIB,2.655875600147124,803390.4937518109,30249552.86713378
2013Q2,2013-04-01,SBUX,2.3383460013112747,707339.2098831629,30249552.86713378
2013Q2,2013-04-01,BIDU,2.2319239683597334,675147.0207632078,30249552.86713378
2013Q2,2013-04-01,YHOO,2.101336438829047,635644.8769799389,30249552.86713378
2013Q2,2013-04-01,TXN,2.069629737597122,626053.7416283636,30249552.86713378
2013Q2,2013-04-01,ISRG,1.7795027803171437,538291.6343041499,30249552.86713378
2013Q2,2013-04-01,ADP,1.5734782544323946,475970.136427381,30249552.86713378
2013Q3,2013-07-01,MSFT,11.60574085161605,3701605.3154193554,31894605.97772974
2013Q3,2013-07-01,AAPL,11.60574085161605,3701605.3154193554,31894605.97772974
2013Q3,2013-07-01,AMZN,11.60574085161605,3701605.3154193554,31894605.97772974
2013Q3,2013-07-01,GOOGL,11.60574085161605,3701605.3154193554,31894605.97772974
2013Q3,2013-07-01,INTC,8.139086975963405,2595929.721168247,31894605.97772974
2013Q3,2013-07-01,CSCO,6.047203548062585,1928731.7443258543,31894605.97772974
2013Q3,2013-07-01,QCOM,4.189647621272432,1336271.600660169,31894605.97772974
2013Q3,2013-07-01,GILD,4.0889238909934535,1304146.1637616176,31894605.97772974
2013Q3,2013-07-01,COST,3.5969835732090387,1147243.737758687,31894605.97772974
2013Q3,2013-07-01,AMGN,3.4129649143197613,1088551.7115804492,31894605.97772974
2013Q3,2013-07-01,BIIB,2.988514318926266,953174.8666095663,31894605.97772974
2013Q3,2013-07-01,VOD,2.8287553175291746,902220.362600008,31894605.97772974
2013Q3,2013-07-01,TSLA,2.7258269853334514,869391.7766067333,31894605.97772974
2013Q3,2013-07-01,SBUX,2.720681107772017,867750.5192344175,31894605.97772974
2013Q3,2013-07-01,MDLZ,2.6255649020330254,837413.5801929993,31894605.97772974
2013Q3,2013-07-01,BIDU,2.361141588135674,753076.8061121836,31894605.97772974
2013Q3,2013-07-01,YHOO,2.246919184782284,716646.0206243267,31894605.97772974
2013Q3,2013-07-01,TXN,2.0783322732421396,662875.8894585739,31894605.97772974
2013Q3,2013-07-01,ISRG,1.8336529465412195,584836.3822983534,31894605.97772974
2013Q3,2013-07-01,ADP,1.6928374454198634,539923.8330601312,31894605.97772974
2013Q4,2013-10-01,MSFT,11.447696920312765,4038480.407485689,35277667.07659616
2013Q4,2013-10-01,AAPL,11.447696920312765,4038480.407485689,35277667.07659616
2013Q4,2013-10-01,AMZN,11.447696920312765,4038480.407485689,35277667.07659616
2013Q4,2013-10-01,GOOGL,10.543748896153064,3719588.632977161,35277667.07659616
2013Q4,2013-10-01,INTC,6.9048636238473,2435874.8013138436,35277667.07659616
2013Q4,2013-10-01,CSCO,5.113210641835243,1803821.427151723,35277667.07659616
2013Q4,2013-10-01,GILD,4.370783864821515,1541910.580469317,35277667.07659616
2013Q4,2013-10-01,QCOM,4.099373275740972,1446163.2564428546,35277667.07659616
2013Q4,2013-10-01,TSLA,3.9469629222778724,1392396.4393578789,35277667.07659616
2013Q4,2013-10-01,BIDU,3.560032204275654,1255896.308843973,35277667.07659616
2013Q4,2013-10-01,AMGN,3.541916744779685,1249505.5973535895,35277667.07659616
2013Q4,2013-10-01,COST,3.3017052636400686,1164764.5907573951,35277667.07659616
2013Q4,2013-10-01,VOD,3.05972071482917,1079398.0872510828,35277667.07659616
2013Q4,2013-10-01,BIIB,2.953405921625809,1041892.7084516296,35277667.07659616
2013Q4,2013-10-01,SBUX,2.7941212681005907,985700.7986768933,35277667.07659616
2013Q4,2013-10-01,YHOO,2.6852178256119696,947282.2048008052,35277667.07659616
2013Q4,2013-10-01,REGN,2.6424855645503746,932207.2600091937,35277667.07659616
2013Q4,2013-10-01,MDLZ,2.4620155670721027,868541.6551256675,35277667.07659616
2013Q4,2013-10-01,TXN,2.1218450362693746,748537.4277763912,35277667.07659616
2013Q4,2013-10-01,ADP,1.5554999036309491,548744.0773797004,35277667.07659616
2014Q1,2014-01-02,MSFT,11.695718165987156,4695120.104590976,40143923.08327902
2014Q1,2014-01-02,AAPL,11.695718165987156,4695120.104590976,40143923.08327902
2014Q1,2014-01-02,AMZN,11.695718165987156,4695120.104590976,40143923.08327902
2014Q1,2014-01-02,GOOGL,11.695718165987156,4695120.104590976,40143923.08327902
2014Q1,2014-01-02,INTC,7.18118133352428,2882807.9110007775,40143923.08327902
2014Q1,2014-01-02,GILD,4.77445699095223,1916654.3420921015,40143923.08327902
2014Q1,2014-01-02,CSCO,4.448698682549354,1785882.17732946,40143923.08327902
2014Q1,2014-01-02,QCOM,4.081483500402712,1638467.5970583886,40143923.08327902
2014Q1,2014-01-02,BIDU,3.684159080437638,1478965.987516525,40143923.08327902
2014Q1,2014-01-02,AMGN,3.2786431848933444,1316175.9983187537,40143923.08327902
2014Q1,2014-01-02,VOD,3.115066994557365,1250510.09828772,40143923.08327902
2014Q1,2014-01-02,COST,3.092945016649499,1241629.4684918863,40143923.08327902
2014Q1,2014-01-02,BIIB,3.083310112231246,1237761.6398730755,40143923.08327902
2014Q1,2014-01-02,YHOO,2.826140202441233,1134523.5490936346,40143923.08327902
2014Q1,2014-01-02,TSLA,2.7998528258273145,1123970.7648451314,40143923.08327902
2014Q1,2014-01-02,SBUX,2.5570941252012545,1026517.8987878382,40143923.08327902
2014Q1,2014-01-02,MDLZ,2.5440971271944757,1021300.3939048615,40143923.08327902
2014Q1,2014-01-02,REGN,2.090229826420442,839100.2537819789,40143923.08327902
2014Q1,2014-01-02,TXN,2.079921690919275,834962.16379507,40143923.08327902
2014Q1,2014-01-02,ADP,1.5798466418497297,634212.4207379221,40143923.08327902
2014Q2,2014-04-01,MSFT,11.569707589224313,4622418.06012291,39952764.79094506
2014Q2,2014-04-01,AAPL,11.569707589224313,4622418.06012291,39952764.79094506
2014Q2,2014-04-01,AMZN,11.569707589224313,4622418.06012291,39952764.79094506
2014Q2,2014-04-01,GOOGL,11.569707589224313,4622418.06012291,39952764.79094506
2014Q2,2014-04-01,INTC,7.121186245720786,2845110.7910779566,39952764.79094506
2014Q2,2014-04-01,CSCO,4.591963198333861,1834616.2559170853,39952764.79094506
2014Q2,2014-04-01,GILD,4.556611437001088,1820492.2498623466,39952764.79094506
2014Q2,2014-04-01,QCOM,4.3664800201017755,1744529.492074873,39952764.79094506
2014Q2,2014-04-01,TSLA,3.944881999693141,1576089.4266177306,39952764.79094506
2014Q2,2014-04-01,AMGN,3.49691440740793,1397113.9881323606,39952764.79094506
2014Q2,2014-04-01,BIIB,3.3211988240106245,1326910.754396598,39952764.79094506
2014Q2,2014-04-01,BIDU,3.1758375733738418,1268834.9158325081,39952764.79094506
2014Q2,2014-04-01,COST,2.8702317450188612,1146736.9380424237,39952764.79094506
2014Q2,2014-04-01,VOD,2.8146375535263775,1124525.521478004,39952764.79094506
2014Q2,2014-04-01,YHOO,2.5389919491352915,1014397.4814990544,39952764.79094506
2014Q2,2014-04-01,MDLZ,2.490699237363111,995103.2079535462,39952764.79094506
2014Q2,2014-04-01,SBUX,2.3994334174253744,958639.9895792947,39952764.79094506
2014Q2,2014-04-01,REGN,2.2769723654781737,909713.4135343127,39952764.79094506
2014Q2,2014-04-01,TXN,2.251463531167951,899521.9289614377,39952764.79094506
2014Q2,2014-04-01,ADP,1.5036661383445467,600756.1954938832,39952764.79094506
2014Q3,2014-07-01,MSFT,11.555126460893474,4963980.913367384,42959122.34424439
2014Q3,2014-07-01,AAPL,11.555126460893474,4963980.913367384,42959122.34424439
2014Q3,2014-07-01,AMZN,11.555126460893474,4963980.913367384,42959122.34424439
2014Q3,2014-07-01,GOOGL,11.555126460893474,4963980.913367384,42959122.34424439
2014Q3,2014-07-01,INTC,7.980616317737316,3428402.727761505,42959122.34424439
2014Q3,2014-07-01,GILD,4.919481440879181,2113366.0508896844,42959122.34424439
2014Q3,2014-07-01,CSCO,4.647367317949905,1996468.2119045288,42959122.34424439
2014Q3,2014-07-01,QCOM,4.072742767974451,1749614.5484605099,42959122.34424439
2014Q3,2014-07-01,TSLA,4.062858150357543,1745368.2034852016,42959122.34424439
2014Q3,2014-07-01,BIDU,3.5573980271450707,1528226.9707529873,42959122.34424439
2014Q3,2014-07-01,BIIB,3.2453111321515133,1394157.1797123514,42959122.34424439
2014Q3,2014-07-01,AMGN,3.1278478858456347,1343696.0000222877,42959122.34424439
2014Q3,2014-07-01,COST,2.769615103195959,1189802.3406466225,42959122.34424439
2014Q3,2014-07-01,MDLZ,2.534675763830471,1088874.462413843,42959122.34424439
2014Q3,2014-07-01,VOD,2.4845353129030854,1067334.5647559916,42959122.34424439
2014Q3,2014-07-01,SBUX,2.3683527595942855,1017423.5595373972,42959122.34424439
2014Q3,2014-07-01,YHOO,2.2928230365120665,984976.653392238,42959122.34424439
2014Q3,2014-07-01,TXN,2.155079307381787,925803.1562736364,42959122.34424439
2014Q3,2014-07-01,REGN,2.0983767641179534,901444.2413406281,42959122.34424439
2014Q3,2014-07-01,ADP,1.4624130688498742,628239.8194254364,42959122.34424439
2014Q4,2014-10-01,MSFT,11.630802389503952,5362781.605433909,46108440.55156051
2014Q4,2014-10-01,AAPL,11.630802389503952,5362781.605433909,46108440.55156051
2014Q4,2014-10-01,AMZN,11.103690186134912,5119738.388503475,46108440.55156051
2014Q4,2014-10-01,GOOGL,10.960420332222624,5053678.893084019,46108440.55156051
2014Q4,2014-10-01,INTC,8.46785041470022,3904393.774457121,46108440.55156051
2014Q4,2014-10-01,GILD,5.851023335871433,2697815.6164782126,46108440.55156051
2014Q4,2014-10-01,CSCO,4.524055302142256,2085971.3495079833,46108440.55156051
2014Q4,2014-10-01,TSLA,3.9116542752041545,1803602.7860650828,46108440.55156051
2014Q4,2014-10-01,BIDU,3.788331093690068,1746740.3902303672,46108440.55156051
2014Q4,2014-10-01,QCOM,3.6456573137456894,1680955.735222049,46108440.55156051
2014Q4,2014-10-01,AMGN,3.4839291733137796,1606385.4117358576,46108440.55156051
2014Q4,2014-10-01,BIIB,3.105864962307124,1432065.8997571277,46108440.55156051
2014Q4,2014-10-01,COST,2.884301977473432,1329906.662610822,46108440.55156051
2014Q4,2014-10-01,YHOO,2.512399487052442,1158428.2239052865,46108440.55156051
2014Q4,2014-10-01,REGN,2.362891970344127,1089492.6394437188,46108440.55156051
2014Q4,2014-10-01,VOD,2.330654538536741,1074628.4623634603,46108440.55156051
2014Q4,2014-10-01,SBUX,2.1814745079036943,1005843.8766242221,46108440.55156051
2014Q4,2014-10-01,MDLZ,2.179555344722281,1004958.9804096328,46108440.55156051
2014Q4,2014-10-01,TXN,2.0144045438615157,928810.5215743207,46108440.55156051
2014Q4,2014-10-01,ADP,1.4302364617656098,659459.7287199387,46108440.55156051
2015Q1,2015-01-02,MSFT,11.740323482251851,5570951.177815656,47451428.28677086
2015Q1,2015-01-02,AAPL,11.740323482251851,5570951.177815656,47451428.28677086
2015Q1,2015-01-02,AMZN,10.435703700263666,4951890.457550506,47451428.28677086
2015Q1,2015-01-02,GOOGL,9.683745916045225,4595075.748825302,47451428.28677086
2015Q1,2015-01-02,INTC,8.817477896867217,4184019.200933819,47451428.28677086
2015Q1,2015-01-02,GILD,5.086055806048273,2413406.1234321413,47451428.28677086
2015Q1,2015-01-02,CSCO,4.859258516455457,2305787.5702046664,47451428.28677086
2015Q1,2015-01-02,AMGN,3.895425832460117,1848435.1953541592,47451428.28677086
2015Q1,2015-01-02,BIDU,3.8545294172480253,1829029.2622179333,47451428.28677086
2015Q1,2015-01-02,QCOM,3.565432562511841,1691848.6755134827,47451428.28677086
2015Q1,2015-01-02,TSLA,3.4532950788283467,1638637.8378608201,47451428.28677086
2015Q1,2015-01-02,BIIB,3.175464111063459,1506803.075433423,47451428.28677086
2015Q1,2015-01-02,COST,3.174284981080216,1506243.5614150164,47451428.28677086
2015Q1,2015-01-02,YHOO,3.02323863917303,1434569.9148051376,47451428.28677086
2015Q1,2015-01-02,REGN,2.6356234383294663,1250640.965748231,47451428.28677086
2015Q1,2015-01-02,VOD,2.3803409509287095,1129505.779310576,47451428.28677086
2015Q1,2015-01-02,SBUX,2.3122834813880453,1097211.537957697,47451428.28677086
2015Q1,2015-01-02,MDLZ,2.3068142140212595,1094616.2924753348,47451428.28677086
2015Q1,2015-01-02,TXN,2.238029459780731,1061976.9441446587,47451428.28677086
2015Q1,2015-01-02,ADP,1.622349033003205,769827.7879566363,47451428.28677086
2015Q2,2015-04-01,MSFT,11.806261913397364,5724671.1529252045,48488430.926888324
2015Q2,2015-04-01,AAPL,11.806261913397364,5724671.1529252045,48488430.926888324
2015Q2,2015-04-01,AMZN,11.806261913397364,5724671.1529252045,48488430.926888324
2015Q2,2015-04-01,GOOGL,9.900911302922651,4800796.538250129,48488430.926888324
2015Q2,2015-04-01,INTC,7.414725005990511,3595283.812948425,48488430.926888324
2015Q2,2015-04-01,GILD,5.159783410638891,2501898.0150446813,48488430.926888324
2015Q2,2015-04-01,CSCO,4.761678533298108,2308863.206578722,48488430.926888324
2015Q2,2015-04-01,AMGN,3.7912459606923736,1838315.6789187652,48488430.926888324
2015Q2,2015-04-01,BIIB,3.7857183265785075,1835635.4158695722,48488430.926888324
2015Q2,2015-04-01,BIDU,3.5934878194908024,1742425.8592199432,48488430.926888324
2015Q2,2015-04-01,COST,3.4364728799672695,1666291.7787241794,48488430.926888324
2015Q2,2015-04-01,QCOM,3.3028535808041903,1601501.8771444974,48488430.926888324
2015Q2,2015-04-01,TSLA,2.910474686626388,1411243.5080694056,48488430.926888324
2015Q2,2015-04-01,REGN,2.7933466681792294,1354449.969748622,48488430.926888324
2015Q2,2015-04-01,YHOO,2.6202401328756,1270513.3269479922,48488430.926888324
2015Q2,2015-04-01,SBUX,2.6118058171575087,1266423.6595968697,48488430.926888324
2015Q2,2015-04-01,TXN,2.3459057520546276,1137492.890194908,48488430.926888324
2015Q2,2015-04-01,VOD,2.2544290157176894,1093137.2560820002,48488430.926888324
2015Q2,2015-04-01,MDLZ,2.2523163682451206,1092112.866471535,48488430.926888324
2015Q2,2015-04-01,ADP,1.6458189985684428,798031.8083024645,48488430.926888324
2015Q3,2015-07-01,MSFT,11.967961697459991,6066094.51748031,50686112.39596248
2015Q3,2015-07-01,AAPL,11.967961697459991,6066094.51748031,50686112.39596248
2015Q3,2015-07-01,AMZN,11.967961697459991,6066094.51748031,50686112.39596248
2015Q3,2015-07-01,GOOGL,9.400661848398107,4764830.030443428,50686112.39596248
2015Q3,2015-07-01,INTC,7.025143185073365,3560771.970763584,50686112.39596248
2015Q3,2015-07-01,GILD,5.9036052946900055,2992308.015080568,50686112.39596248
2015Q3,2015-07-01,CSCO,4.6247497646395335,2344105.863737204,50686112.39596248
2015Q3,2015-07-01,TSLA,4.01006929904184,2032548.2320683317,50686112.39596248
2015Q3,2015-07-01,AMGN,3.609512510326978,1829521.5679306588,50686112.39596248
2015Q3,2015-07-01,BIIB,3.5615999045654685,1805236.5307225457,50686112.39596248
2015Q3,2015-07-01,BIDU,3.2487234365569875,1646651.6124872495,50686112.39596248
2015Q3,2015-07-01,REGN,3.079642907405983,1560951.2654420831,50686112.39596248
2015Q3,2015-07-01,COST,3.006201124902423,1523726.4810167304,50686112.39596248
2015Q3,2015-07-01,SBUX,2.915316330964302,1477660.5122104154,50686112.39596248
2015Q3,2015-07-01,QCOM,2.8933312107313234,1466517.1094587406,50686112.39596248
2015Q3,2015-07-01,VOD,2.4973324882437824,1265800.7518921301,50686112.39596248
2015Q3,2015-07-01,MDLZ,2.4883558621421633,1261250.849096898,50686112.39596248
2015Q3,2015-07-01,YHOO,2.2425096147986174,1136640.9438470923,50686112.39596248
2015Q3,2015-07-01,TXN,2.081013192993103,1054784.6859752915,50686112.39596248
2015Q3,2015-07-01,ADP,1.508346932146046,764522.4213485968,50686112.39596248
2015Q4,2015-10-01,MSFT,12.14538401401798,5997784.604197678,49383243.85029856
2015Q4,2015-10-01,AAPL,12.14538401401798,5997784.604197678,49383243.85029856
2015Q4,2015-10-01,AMZN,12.14538401401798,5997784.604197678,49383243.85029856
2015Q4,2015-10-01,GOOGL,11.64946474748543,5752883.583505297,49383243.85029856
2015Q4,2015-10-01,INTC,7.384182185276476,3646548.6949053872,49383243.85029856
2015Q4,2015-10-01,GILD,5.265042239637259,2600048.648021288,49383243.85029856
2015Q4,2015-10-01,CSCO,4.5995056865189525,2271385.109082003,49383243.85029856
2015Q4,2015-10-01,TSLA,3.748036304693018,1850901.907944272,49383243.85029856
2015Q4,2015-10-01,AMGN,3.4407532926305215,1699155.5887869075,49383243.85029856
2015Q4,2015-10-01,COST,3.3481889178919295,1653444.2978912443,49383243.85029856
2015Q4,2015-10-01,SBUX,3.2699584066211616,1614811.5337450656,49383243.85029856
2015Q4,2015-10-01,REGN,3.0157698948013625,1489285.0011136492,49383243.85029856
2015Q4,2015-10-01,MDLZ,2.657729773953087,1312473.1751532417,49383243.85029856
2015Q4,2015-10-01,BIIB,2.646906051874034,1307128.0700852643,49383243.85029856
2015Q4,2015-10-01,QCOM,2.586973315568606,1277531.3407693985,49383243.85029856
2015Q4,2015-10-01,BIDU,2.35799397912143,1164453.916684894,49383243.85029856
2015Q4,2015-10-01,VOD,2.222494023626123,1097539.6432456004,49383243.85029856
2015Q4,2015-10-01,TXN,2.0504012629350603,1012554.6555848223,49383243.85029856
2015Q4,2015-10-01,YHOO,1.7286666557973587,853671.6699912109,49383243.85029856
2015Q4,2015-10-01,ADP,1.5917812195142662,786073.2011959864,49383243.85029856
2016Q1,2016-01-04,MSFT,11.75593460713675,6609494.973277976,56222624.522473164
2016Q1,2016-01-04,AAPL,11.75593460713675,6609494.973277976,56222624.522473164
2016Q1,2016-01-04,AMZN,11.75593460713675,6609494.973277976,56222624.522473164
2016Q1,2016-01-04,GOOGL,11.156023652878728,6272209.289996303,56222624.522473164
2016Q1,2016-01-04,GOOG,10.215377891373908,5743353.555418889,56222624.522473164
2016Q1,2016-01-04,INTC,6.820651593181111,3834749.3352202997,56222624.522473164
2016Q1,2016-01-04,GILD,4.269402484029618,2400370.1279491144,56222624.522473164
